indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
16,3,456,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\016.wav,ok,4.783,
17,3,456,Você pode repetir a última informação?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\017.wav,ok,2.998,
18,3,456,A encomenda chegou exatamente no prazo informado pela transportadora,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\018.wav,ok,2.653,
19,3,456,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\019.wav,ok,2.661,
20,3,456,Faz bastante calor hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\2.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\020.wav,ok,1.835,
21,3,456,O professor pediu que os alunos entregassem os trabalhos até a próxima semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\021.wav,ok,2.620,
22,3,456,Eu não esperava encontrar tanta gente naquele horário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\022.wav,ok,2.521,
23,3,456,Qual foi a primeira cidade que você visitou durante as férias?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\023.wav,ok,2.422,
24,3,456,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\024.wav,ok,2.811,
25,3,456,O cachorro correu até o portão assim que ouviu o carro se aproximando,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\025.wav,ok,3.284,
26,3,456,Você sabe onde fica a biblioteca central?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\026.wav,ok,2.868,
27,3,456,O relatório foi concluído,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\027.wav,ok,1.840,
28,3,456,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\028.wav,ok,3.296,
29,3,456,Que horas são agora?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\029.wav,ok,2.109,
30,3,456,A médica explicou com calma cada etapa do tratamento recomendado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\3.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\030.wav,ok,3.263,
31,3,456,O grupo decidiu antecipar a saída,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\031.wav,ok,2.336,
32,3,456,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\032.wav,ok,4.107,
33,3,456,O restaurante estava lotado,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\033.wav,ok,2.465,
34,3,456,Você já assistiu ao filme que foi lançado na semana passada?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\034.wav,ok,3.513,
35,3,456,"Depois de vários testes, conseguimos identificar a origem do problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\035.wav,ok,2.758,
36,3,456,A praia estava praticamente vazia naquela manhã de terça-feira,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\036.wav,ok,2.817,
37,3,456,O resultado saiu mais cedo do que imaginávamos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\037.wav,ok,2.818,
38,3,456,Eu precisava apenas de alguns minutos para terminar aquela tarefa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\038.wav,ok,2.895,
39,3,456,A apresentação terminou com aplausos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\039.wav,ok,2.679,
40,3,456,Você pretende viajar durante o feriado?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\4.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\040.wav,ok,2.582,
41,3,456,O elevador parou no décimo segundo andar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\041.wav,ok,3.240,
42,3,456,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\042.wav,ok,4.670,
43,3,456,O mercado fecha às oito horas da noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\043.wav,ok,2.391,
44,3,456,A criança ficou observando atentamente os peixes coloridos dentro do aquário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\044.wav,ok,3.058,
45,3,456,Você conseguiu falar com o responsável?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\045.wav,ok,2.940,
46,3,456,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\046.wav,ok,3.507,
47,3,456,Hoje acordei mais cedo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\047.wav,ok,3.338,
48,3,456,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\048.wav,ok,3.750,
49,3,456,Parece que vai chover novamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\049.wav,ok,2.653,
50,3,456,Qual é a melhor maneira de chegar ao centro da cidade?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\5.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\050.wav,ok,3.328,
51,3,456,O sistema voltou a funcionar normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\051.wav,ok,4.088,
52,3,456,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\052.wav,ok,4.275,
53,3,456,O livro estava sobre a mesa,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\053.wav,ok,2.848,
54,3,456,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\054.wav,ok,3.774,
55,3,456,A estudante apresentou seu trabalho com confiança,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\055.wav,ok,3.308,
56,3,456,Na semana passada houve uma queda de energia que afetou vários bairros da cidade,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\056.wav,ok,3.954,
57,3,456,Ainda falta muito?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\057.wav,ok,1.837,
58,3,456,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\058.wav,ok,3.836,
59,3,456,O evento foi um sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\059.wav,ok,2.129,
60,3,456,Meu irmão chegou em casa pouco antes do jantar,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\6.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\060.wav,ok,3.128,
61,3,456,A reunião começou às nove horas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\061.wav,ok,3.146,
62,3,456,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\062.wav,ok,4.822,
63,3,456,Você já terminou a leitura daquele artigo?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\063.wav,ok,2.872,
64,3,456,O avião pousou sem atrasos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\064.wav,ok,2.950,
65,3,456,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\065.wav,ok,4.489,
66,3,456,O atendimento foi rápido,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\066.wav,ok,4.343,
67,3,456,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\067.wav,ok,4.000,
68,3,456,O celular descarregou no meio da viagem,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\068.wav,ok,3.488,
69,3,456,Que notícia excelente!,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\069.wav,ok,2.434,
70,3,456,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\7.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\070.wav,ok,4.184,
71,3,456,O médico chegou pontualmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\071.wav,ok,2.263,
72,3,456,Você sabe qual é o número da sala onde acontecerá a entrevista?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\072.wav,ok,2.422,
73,3,456,O pôr do sol estava especialmente bonito hoje,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\073.wav,ok,2.500,
74,3,456,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\074.wav,ok,3.547,
75,3,456,O ônibus atrasou alguns minutos,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\075.wav,ok,2.247,
76,3,456,A professora respondeu às dúvidas dos alunos antes do encerramento da aula,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\076.wav,ok,3.627,
77,3,456,Já está tudo pronto?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\077.wav,ok,1.823,
78,3,456,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\078.wav,ok,2.961,
79,3,456,A fila estava enorme,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\079.wav,ok,2.777,
80,3,456,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\8.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\080.wav,ok,3.297,
81,3,456,Hoje foi um dia tranquilo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\081.wav,ok,1.649,
82,3,456,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\082.wav,ok,3.402,
83,3,456,Você ouviu aquele barulho estranho?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\083.wav,ok,2.358,
84,3,456,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\084.wav,ok,2.929,
85,3,456,O trânsito melhorou bastante,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\085.wav,ok,3.123,
86,3,456,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\086.wav,ok,2.991,
87,3,456,O relógio marcou exatamente sete horas da manhã,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\087.wav,ok,2.182,
88,3,456,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\088.wav,ok,2.957,
89,3,456,O jantar estava ótimo,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\089.wav,ok,2.334,
90,3,456,Será que ainda há vagas disponíveis?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\9.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\090.wav,ok,2.268,
91,3,456,A entrega foi realizada com sucesso,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\091.wav,ok,2.203,
92,3,456,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\092.wav,ok,4.525,
93,3,456,O teatro estava cheio naquela noite,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\093.wav,ok,2.768,
94,3,456,Você costuma acordar cedo nos fins de semana?,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\094.wav,ok,2.384,
95,3,456,O comerciante percebeu um aumento significativo no movimento durante o período de férias,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\095.wav,ok,3.828,
96,3,456,O parque abriu normalmente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\096.wav,ok,1.666,
97,3,456,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\097.wav,ok,3.851,
98,3,456,O tempo mudou rapidamente,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\098.wav,ok,2.081,
99,3,456,Eu gostaria de confirmar o horário exato da próxima reunião,ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\099.wav,ok,2.996,
100,3,456,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto",ajustado,ptbr-20260425-224952,checkpoint_35472.pth,avaliacao_perceptual_projeto_eyshla,E:\git\coqui-ai-TTS\refs\10.wav,E:\git\coqui-ai-TTS\outputs_final_experiment\ajustado\v3\100.wav,ok,3.775,
