modelo,condicao,indice,variacao_escolhida,score_composto,lev_sim,mos_principal,mos_principal_fonte,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,mosanet_mos,nisqa_overall,nisqa_noisiness,nisqa_discontinuity,nisqa_coloration,nisqa_loudness,dns_sig,dns_bak,dns_ovrl,status,erro,lev_norm01,mos_norm01
xtts,original,21,v2,1.0,1.0,4.0631,nisqa_overall,xtts\outputs_final_experiment\original\v2\021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,4.363,0,,4.0631,4.027,4.4646,3.7652,4.0241,3.6241,3.5816,4.0896,ok,,1.0,
xtts,original,22,v3,1.0,1.0,3.0276,nisqa_overall,xtts\outputs_final_experiment\original\v3\022.wav,Eu não esperava encontrar tanta gente naquele horário.,Eu não esperava encontrar tanta gente naquele horário.,3.2,0,,3.0276,3.8874,3.4604,2.7813,3.4474,3.3299,3.3235,3.9229,ok,,1.0,
xtts,original,23,v2,1.0,1.0,4.1854,nisqa_overall,xtts\outputs_final_experiment\original\v2\023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,3.157,0,,4.1854,4.2823,3.9836,3.8191,4.274,3.7475,3.2947,3.9064,ok,,1.0,
xtts,original,24,v3,1.0,1.0,4.0156,nisqa_overall,xtts\outputs_final_experiment\original\v3\024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",4.267,0,,4.0156,3.801,4.2412,3.3425,4.057,3.7547,3.4997,3.9971,ok,,1.0,
xtts,original,25,v2,1.0,1.0,3.4134,nisqa_overall,xtts\outputs_final_experiment\original\v2\025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,"O cachorro correu até o portão, assim que ouviu o carro se aproximando.",3.712,0,,3.4134,3.6192,4.2407,3.4867,3.8162,3.5837,3.3466,3.7768,ok,,1.0,
xtts,original,26,v2,1.0,1.0,4.0177,nisqa_overall,xtts\outputs_final_experiment\original\v2\026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central.,2.869,0,,4.0177,3.9829,4.5203,3.828,4.1609,3.6513,3.3306,4.0106,ok,,1.0,
xtts,original,27,v1,1.0,1.0,3.2997,nisqa_overall,xtts\outputs_final_experiment\original\v1\027.wav,O relatório foi concluído.,O relatório foi concluído.,2.315,0,,3.2997,3.6143,4.2545,2.8043,3.4494,3.2898,3.1838,3.9866,ok,,1.0,
xtts,original,28,v3,1.0,1.0,3.8165,nisqa_overall,xtts\outputs_final_experiment\original\v3\028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",4.96,0,,3.8165,3.7162,4.3305,3.5346,4.0135,3.6164,3.4624,4.0327,ok,,1.0,
xtts,original,29,v3,1.0,1.0,2.9148,nisqa_overall,xtts\outputs_final_experiment\original\v3\029.wav,Que horas são agora?,Que horas são agora?,1.109,0,,2.9148,3.7789,4.1581,3.9155,3.7238,3.1025,3.2251,3.789,ok,,1.0,
xtts,original,30,v2,1.0,1.0,2.8462,nisqa_overall,xtts\outputs_final_experiment\original\v2\030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,a médica explicou com calma cada etapa do tratamento recomendado.,3.893,0,,2.8462,3.3881,2.9964,2.9202,3.3844,3.5678,3.5471,4.1918,ok,,1.0,
xtts,original,31,v2,1.0,1.0,4.023,nisqa_overall,xtts\outputs_final_experiment\original\v2\031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,2.592,0,,4.023,3.9351,3.9878,3.4569,3.9942,3.6237,3.5295,4.0562,ok,,1.0,
xtts,original,32,v3,1.0,1.0,4.1601,nisqa_overall,xtts\outputs_final_experiment\original\v3\032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.","Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",7.893,0,,4.1601,3.725,4.4817,3.9628,4.0759,3.7386,3.6138,4.0048,ok,,1.0,
xtts,original,33,v3,1.0,1.0,2.62,nisqa_overall,xtts\outputs_final_experiment\original\v3\033.wav,O restaurante estava lotado.,o restaurante estava lotado.,2.869,0,,2.62,3.0745,2.5058,2.7541,3.4911,3.4747,3.3136,4.068,ok,,1.0,
xtts,original,34,v2,1.0,1.0,4.0128,nisqa_overall,xtts\outputs_final_experiment\original\v2\034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,3.989,0,,4.0128,3.7372,4.421,3.6346,3.6345,3.4156,3.5329,3.9389,ok,,1.0,
xtts,original,35,v3,1.0,1.0,3.6439,nisqa_overall,xtts\outputs_final_experiment\original\v3\035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",5.387,0,,3.6439,3.4939,3.3161,3.6736,3.4693,4.0247,3.3859,4.0389,ok,,1.0,
xtts,original,36,v3,1.0,1.0,3.2869,nisqa_overall,xtts\outputs_final_experiment\original\v3\036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,5.749,0,,3.2869,3.3573,3.127,3.2344,3.715,3.677,3.3999,3.6916,ok,,1.0,
xtts,original,37,v2,1.0,1.0,3.6652,nisqa_overall,xtts\outputs_final_experiment\original\v2\037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,2.965,0,,3.6652,3.5659,3.9267,3.3747,3.8084,3.4567,3.2101,3.7134,ok,,1.0,
xtts,original,38,v1,1.0,1.0,4.556,nisqa_overall,xtts\outputs_final_experiment\original\v1\038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,3.659,0,,4.556,4.2615,4.5475,4.0843,4.1014,3.5143,3.2401,3.6284,ok,,1.0,
xtts,original,39,v3,1.0,1.0,3.4052,nisqa_overall,xtts\outputs_final_experiment\original\v3\039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,2.507,0,,3.4052,3.6124,3.0498,3.5687,4.0692,3.3953,3.3555,3.9467,ok,,1.0,
xtts,original,40,v3,1.0,1.0,3.9158,nisqa_overall,xtts\outputs_final_experiment\original\v3\040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,2.827,0,,3.9158,4.024,4.3875,3.8494,4.0772,3.5887,3.3064,3.7269,ok,,1.0,
xtts,original,41,v3,1.0,1.0,2.0656,nisqa_overall,xtts\outputs_final_experiment\original\v3\041.wav,O elevador parou no décimo segundo andar.,O elevador parou no décimo segundo andar.,2.645,0,,2.0656,2.7531,2.1872,2.269,2.6406,3.0669,3.1151,2.5892,ok,,1.0,
xtts,original,42,v1,1.0,1.0,3.5142,nisqa_overall,xtts\outputs_final_experiment\original\v1\042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",Durante a visita ao museu aprendemos diversos fatos curiosos sobre a história da região.,5.803,0,,3.5142,3.36,3.9134,3.3474,3.6579,3.9463,3.4378,3.4946,ok,,1.0,
xtts,original,43,v3,1.0,1.0,1.9588,nisqa_overall,xtts\outputs_final_experiment\original\v3\043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,3.061,0,,1.9588,2.0887,2.0126,2.0407,2.8099,2.9721,3.3179,2.8067,ok,,1.0,
xtts,original,44,v2,1.0,1.0,2.3181,nisqa_overall,xtts\outputs_final_experiment\original\v2\044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,5.195,0,,2.3181,2.3143,2.5236,2.732,2.9509,3.1192,3.2385,2.1681,ok,,1.0,
xtts,original,45,v2,1.0,1.0,2.3149,nisqa_overall,xtts\outputs_final_experiment\original\v2\045.wav,Você conseguiu falar com o responsável?,Você conseguiu falar com o responsável?,3.104,0,,2.3149,2.2955,2.3461,2.6197,2.6394,3.1514,3.2335,3.1021,ok,,1.0,
xtts,original,46,v2,1.0,1.0,2.4573,nisqa_overall,xtts\outputs_final_experiment\original\v2\046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,5.888,0,,2.4573,2.281,2.5846,2.5363,3.0285,3.6429,3.3159,2.28,ok,,1.0,
xtts,original,47,v3,1.0,1.0,2.4596,nisqa_overall,xtts\outputs_final_experiment\original\v3\047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,1.941,0,,2.4596,2.2823,3.1575,2.7106,3.1076,3.3936,3.1515,3.4609,ok,,1.0,
xtts,original,48,v1,1.0,1.0,2.1932,nisqa_overall,xtts\outputs_final_experiment\original\v1\048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,5.888,0,,2.1932,2.2909,2.3632,2.2218,2.6181,3.5141,3.3777,2.6841,ok,,1.0,
xtts,original,49,v1,1.0,1.0,2.3162,nisqa_overall,xtts\outputs_final_experiment\original\v1\049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,2.08,0,,2.3162,2.3074,2.2019,2.5572,2.8027,2.9483,3.1764,3.289,ok,,1.0,
xtts,original,50,v1,1.0,1.0,2.8115,nisqa_overall,xtts\outputs_final_experiment\original\v1\050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,3.296,0,,2.8115,3.1429,2.9506,2.6835,2.5713,3.2169,3.2387,3.6187,ok,,1.0,
xtts,original,51,v2,1.0,1.0,4.3036,nisqa_overall,xtts\outputs_final_experiment\original\v2\051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,2.965,0,,4.3036,3.6917,4.5471,4.0896,4.4121,3.7705,3.6374,4.1038,ok,,1.0,
xtts,original,52,v3,1.0,1.0,3.3686,nisqa_overall,xtts\outputs_final_experiment\original\v3\052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",8.256,0,,3.3686,2.1753,3.8136,3.3178,3.6264,3.9814,3.5068,3.7601,ok,,1.0,
xtts,original,53,v2,1.0,1.0,3.7548,nisqa_overall,xtts\outputs_final_experiment\original\v2\053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,1.995,0,,3.7548,3.7983,3.7753,3.2925,3.7007,3.6687,3.4377,3.9612,ok,,1.0,
xtts,original,54,v1,1.0,1.0,4.1709,nisqa_overall,xtts\outputs_final_experiment\original\v1\054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos.,4.405,0,,4.1709,4.1466,4.1012,3.6452,4.1834,4.0706,3.4951,3.8921,ok,,1.0,
xtts,original,55,v2,1.0,1.0,3.1443,nisqa_overall,xtts\outputs_final_experiment\original\v2\055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,3.477,0,,3.1443,2.4307,3.7013,2.799,3.354,3.7902,3.4567,3.9573,ok,,1.0,
xtts,original,56,v3,1.0,1.0,3.254,nisqa_overall,xtts\outputs_final_experiment\original\v3\056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,"Na semana passada, houve uma queda de energia que afetou vários bairros da cidade.",7.243,0,,3.254,2.5286,3.2298,3.3351,3.3648,4.1176,3.5637,3.7567,ok,,1.0,
xtts,original,57,v2,1.0,1.0,3.6916,nisqa_overall,xtts\outputs_final_experiment\original\v2\057.wav,Ainda falta muito?,ainda falta muito?,2.411,0,,3.6916,2.4924,4.3451,3.9035,4.0896,3.6795,3.4943,3.9022,ok,,1.0,
xtts,original,58,v3,1.0,1.0,2.762,nisqa_overall,xtts\outputs_final_experiment\original\v3\058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,6.123,0,,2.762,2.4468,2.7825,2.9389,3.1699,4.0198,3.3681,3.8362,ok,,1.0,
xtts,original,59,v1,1.0,1.0,2.2716,nisqa_overall,xtts\outputs_final_experiment\original\v1\059.wav,O evento foi um sucesso.,O evento foi um sucesso.,2.549,0,,2.2716,2.2885,2.0084,2.4794,3.0054,3.7584,3.6347,4.1336,ok,,1.0,
xtts,original,60,v3,1.0,1.0,2.5443,nisqa_overall,xtts\outputs_final_experiment\original\v3\060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,2.507,0,,2.5443,3.159,1.9145,2.8086,2.8212,3.7701,3.5153,3.8154,ok,,1.0,
xtts,original,61,v1,1.0,1.0,1.1802,nisqa_overall,xtts\outputs_final_experiment\original\v1\061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,4.597,0,,1.1802,1.626,1.8435,1.9011,1.6697,2.4036,1.3279,1.1816,ok,,1.0,
xtts,original,62,v1,1.0,1.0,2.2126,nisqa_overall,xtts\outputs_final_experiment\original\v1\062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",9.472,0,,2.2126,3.0173,2.4052,2.3185,2.3148,3.478,3.1639,4.0495,ok,,1.0,
xtts,original,63,v3,1.0,1.0,2.1037,nisqa_overall,xtts\outputs_final_experiment\original\v3\063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,3.061,0,,2.1037,1.9635,2.4095,2.5322,2.2212,3.5783,3.2839,2.3092,ok,,1.0,
xtts,original,64,v3,1.0,1.0,1.6837,nisqa_overall,xtts\outputs_final_experiment\original\v3\064.wav,O avião pousou sem atrasos.,O avião pousou sem atrasos.,3.104,0,,1.6837,1.9071,1.9511,1.8026,2.6908,3.1733,3.2802,2.9575,ok,,1.0,
xtts,original,65,v3,1.0,1.0,2.1876,nisqa_overall,xtts\outputs_final_experiment\original\v3\065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",7.104,0,,2.1876,2.3155,2.8407,2.4298,2.42,3.4707,2.8577,2.9337,ok,,1.0,
xtts,original,66,v1,1.0,1.0,2.2116,nisqa_overall,xtts\outputs_final_experiment\original\v1\066.wav,O atendimento foi rápido.,O atendimento foi rápido.,2.688,0,,2.2116,1.5609,2.6971,1.9543,3.0788,3.2567,3.0891,3.4635,ok,,1.0,
xtts,original,67,v2,0.9651,0.9651,1.9848,nisqa_overall,xtts\outputs_final_experiment\original\v2\067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,Abanda e ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,6.315,3,,1.9848,2.113,1.9658,2.1026,2.8854,3.6405,3.2051,3.5937,ok,,0.9651,
xtts,original,68,v3,1.0,1.0,1.6224,nisqa_overall,xtts\outputs_final_experiment\original\v3\068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,2.507,0,,1.6224,2.3649,2.3138,2.1369,2.1131,3.2327,3.0615,2.7888,ok,,1.0,
xtts,original,69,v3,1.0,1.0,1.9678,nisqa_overall,xtts\outputs_final_experiment\original\v3\069.wav,Que notícia excelente!,Que notícia excelente!,5.429,0,,1.9678,2.4598,2.5582,2.0904,2.7891,3.5361,3.2154,3.9572,ok,,1.0,
xtts,original,70,v3,1.0,1.0,2.3633,nisqa_overall,xtts\outputs_final_experiment\original\v3\070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,6.677,0,,2.3633,2.3344,3.4207,2.5661,2.8314,3.2831,2.9502,2.72,ok,,1.0,
xtts,original,71,v2,1.0,1.0,3.5579,nisqa_overall,xtts\outputs_final_experiment\original\v2\071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,2.176,0,,3.5579,3.98,4.4985,3.6137,3.8863,3.7698,3.4505,3.9585,ok,,1.0,
xtts,original,72,v1,1.0,1.0,3.8498,nisqa_overall,xtts\outputs_final_experiment\original\v1\072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecerá a entrevista?,4.779,0,,3.8498,3.9052,4.4333,3.6465,3.8745,3.7055,3.487,3.9509,ok,,1.0,
xtts,original,73,v3,1.0,1.0,3.9097,nisqa_overall,xtts\outputs_final_experiment\original\v3\073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,3.008,0,,3.9097,3.9885,4.3447,3.6148,4.0347,3.5805,3.4484,4.0186,ok,,1.0,
xtts,original,74,v2,1.0,1.0,4.0579,nisqa_overall,xtts\outputs_final_experiment\original\v2\074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",4.875,0,,4.0579,4.1167,4.5959,3.6701,4.1223,3.5416,3.4514,3.9978,ok,,1.0,
xtts,original,75,v3,1.0,1.0,3.6577,nisqa_overall,xtts\outputs_final_experiment\original\v3\075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,1.995,0,,3.6577,4.0145,4.0251,3.5947,4.0372,3.7648,3.3691,4.0897,ok,,1.0,
xtts,original,76,v3,1.0,1.0,3.7792,nisqa_overall,xtts\outputs_final_experiment\original\v3\076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,4.597,0,,3.7792,3.9706,4.5525,3.6368,4.0743,3.7007,3.406,3.9557,ok,,1.0,
xtts,original,77,v1,1.0,1.0,3.682,nisqa_overall,xtts\outputs_final_experiment\original\v1\077.wav,Já está tudo pronto?,Já está tudo pronto?,1.899,0,,3.682,3.8109,4.4246,3.3743,3.9351,3.8426,3.2133,3.634,ok,,1.0,
xtts,original,78,v2,1.0,1.0,3.7616,nisqa_overall,xtts\outputs_final_experiment\original\v2\078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,4.544,0,,3.7616,4.0027,4.3186,3.4397,4.0387,3.7055,3.3832,4.1059,ok,,1.0,
xtts,original,79,v2,1.0,1.0,3.6749,nisqa_overall,xtts\outputs_final_experiment\original\v2\079.wav,A fila estava enorme.,A fila estava enorme.,2.037,0,,3.6749,4.0899,4.5242,3.4715,4.1254,3.4838,3.2119,3.8505,ok,,1.0,
xtts,original,80,v2,1.0,1.0,3.6316,nisqa_overall,xtts\outputs_final_experiment\original\v2\080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,5.237,0,,3.6316,3.7874,4.4235,3.2584,3.8786,3.8315,3.4522,3.3925,ok,,1.0,
xtts,original,81,v1,1.0,1.0,3.6307,nisqa_overall,xtts\outputs_final_experiment\original\v1\081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,2.592,0,,3.6307,3.1592,4.1451,3.6157,4.0219,3.6087,3.0586,3.6533,ok,,1.0,
xtts,original,82,v1,1.0,1.0,3.9001,nisqa_overall,xtts\outputs_final_experiment\original\v1\082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,6.677,0,,3.9001,3.8419,4.1783,3.6808,4.1391,3.6084,3.3157,3.9099,ok,,1.0,
xtts,original,83,v2,1.0,1.0,3.3951,nisqa_overall,xtts\outputs_final_experiment\original\v2\083.wav,Você ouviu aquele barulho estranho?,Você ouviu aquele barulho estranho?,3.477,0,,3.3951,3.6857,4.0711,3.1567,3.1037,3.5095,3.112,3.6407,ok,,1.0,
xtts,original,84,v1,1.0,1.0,4.0205,nisqa_overall,xtts\outputs_final_experiment\original\v1\084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,6.453,0,,4.0205,4.0281,4.1906,3.8523,3.932,3.501,3.4586,3.8244,ok,,1.0,
xtts,original,85,v1,1.0,1.0,3.2336,nisqa_overall,xtts\outputs_final_experiment\original\v1\085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante!,3.2,0,,3.2336,3.7787,3.4325,3.0238,3.6872,3.4282,3.0227,3.7207,ok,,1.0,
xtts,original,86,v2,1.0,1.0,3.3502,nisqa_overall,xtts\outputs_final_experiment\original\v2\086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",7.243,0,,3.3502,3.0522,3.9761,3.2354,3.8335,3.7319,3.3854,3.9998,ok,,1.0,
xtts,original,87,v1,0.9149,0.9149,3.9219,nisqa_overall,xtts\outputs_final_experiment\original\v1\087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente 7 horas da manhã.,3.477,4,,3.9219,3.8855,4.4092,3.7608,4.1676,3.614,3.2294,3.6372,ok,,0.9149,
xtts,original,88,v2,1.0,1.0,3.387,nisqa_overall,xtts\outputs_final_experiment\original\v2\088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,6.869,0,,3.387,3.3819,4.2252,3.4499,3.8601,3.7495,3.3309,3.8652,ok,,1.0,
xtts,original,89,v3,1.0,1.0,3.0643,nisqa_overall,xtts\outputs_final_experiment\original\v3\089.wav,O jantar estava ótimo.,O jantar estava ótimo.,2.037,0,,3.0643,3.6609,2.9107,2.9129,3.8414,3.1255,3.2566,3.9155,ok,,1.0,
xtts,original,90,v1,0.9714,0.9714,3.5462,nisqa_overall,xtts\outputs_final_experiment\original\v1\090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vadas disponíveis?,3.296,1,,3.5462,3.8849,4.2473,3.5219,3.9255,3.4064,3.4182,3.8814,ok,,0.9714,
xtts,original,91,v1,1.0,1.0,2.6603,nisqa_overall,xtts\outputs_final_experiment\original\v1\091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,2.549,0,,2.6603,3.3918,2.4998,3.0939,3.3316,3.037,3.372,4.062,ok,,1.0,
xtts,original,92,v3,1.0,1.0,3.2535,nisqa_overall,xtts\outputs_final_experiment\original\v3\092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",7.243,0,,3.2535,2.9199,3.452,3.169,3.4522,3.708,3.4308,3.6053,ok,,1.0,
xtts,original,93,v3,1.0,1.0,2.8328,nisqa_overall,xtts\outputs_final_experiment\original\v3\093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,2.507,0,,2.8328,2.5491,3.7555,2.979,3.3053,3.1903,3.1863,3.5175,ok,,1.0,
xtts,original,94,v2,1.0,1.0,3.3042,nisqa_overall,xtts\outputs_final_experiment\original\v2\094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,3.381,0,,3.3042,3.1186,3.5885,3.4638,3.566,3.0104,3.3392,2.9823,ok,,1.0,
xtts,original,95,v2,1.0,1.0,2.163,nisqa_overall,xtts\outputs_final_experiment\original\v2\095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,7.755,0,,2.163,2.5357,2.4225,2.5106,3.3134,3.2387,3.2547,3.3945,ok,,1.0,
xtts,original,96,v3,1.0,1.0,2.5282,nisqa_overall,xtts\outputs_final_experiment\original\v3\096.wav,O parque abriu normalmente.,O parque abriu normalmente.,2.965,0,,2.5282,2.632,2.8993,2.8312,3.3064,3.0173,3.1075,3.4431,ok,,1.0,
xtts,original,97,v1,1.0,1.0,3.3879,nisqa_overall,xtts\outputs_final_experiment\original\v1\097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,6.677,0,,3.3879,2.6449,4.0288,3.4555,3.4975,3.498,3.3422,3.6745,ok,,1.0,
xtts,original,98,v1,1.0,1.0,2.4985,nisqa_overall,xtts\outputs_final_experiment\original\v1\098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,2.784,0,,2.4985,2.4257,2.5176,2.5502,3.4526,3.321,3.3175,3.6755,ok,,1.0,
xtts,original,99,v3,1.0,1.0,2.6732,nisqa_overall,xtts\outputs_final_experiment\original\v3\099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,4.405,0,,2.6732,2.4279,3.0222,2.9109,2.9388,3.031,3.3774,3.4921,ok,,1.0,
xtts,original,100,v2,1.0,1.0,3.1087,nisqa_overall,xtts\outputs_final_experiment\original\v2\100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem sucedido do projeto.",9.003,0,,3.1087,2.72,3.5303,3.2979,3.6409,3.1847,3.4128,3.5178,ok,,1.0,
xtts,ajustado,1,v2,0.875,0.875,3.7723,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\001.wav,Hoje o trânsito estava tranquilo.,Hoje o transter estava tranquilo.,5.845,4,,3.7723,2.6542,4.0302,3.8896,4.2607,3.5674,3.5651,3.4851,ok,,0.875,
xtts,ajustado,2,v3,0.9636,0.9636,3.9847,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar um endereço correto da reunião.,4.363,2,,3.9847,2.8325,4.3952,3.8633,4.1935,3.7253,3.7491,4.1401,ok,,0.9636,
xtts,ajustado,3,v2,0.978,0.978,3.6414,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei a chave, que havia perdido durante a mudança.",6.539,2,,3.6414,2.707,3.4582,3.5939,4.1039,3.6831,3.6553,3.4709,ok,,0.978,
xtts,ajustado,4,v2,1.0,1.0,3.8272,nisqa_overall,xtts\outputs_final_experiment\ajustado\v2\004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,5.845,0,,3.8272,2.6272,4.2684,3.9277,4.2976,3.8295,3.7495,3.8551,ok,,1.0,
xtts,ajustado,5,v3,1.0,1.0,3.9341,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui.,4.171,0,,3.9341,2.7702,4.4742,3.9541,4.2685,3.8224,3.712,3.5766,ok,,1.0,
xtts,ajustado,6,v3,0.978,0.978,4.0743,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica a possibilidade de chuva forte entre o final da tarde e o início da noite.,5.152,2,,4.0743,2.6068,4.5397,4.0586,4.39,3.7746,3.6068,3.583,ok,,0.978,
xtts,ajustado,7,v3,1.0,1.0,3.7954,nisqa_overall,xtts\outputs_final_experiment\ajustado\v3\007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,4.448,0,,3.7954,2.6071,4.24,3.7838,4.2544,3.5297,3.6473,3.7406,ok,,1.0,
