modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
fishspeech,ajustado,v2,86,fishspeech/outputs_final_experiment/ajustado/v2/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.","Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",5.806,4,0.9527,ok,
fishspeech,ajustado,v2,87,fishspeech/outputs_final_experiment/ajustado/v2/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,5.528,9,0.8008,ok,
fishspeech,ajustado,v2,88,fishspeech/outputs_final_experiment/ajustado/v2/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,4.824,3,0.9594,ok,
fishspeech,ajustado,v2,89,fishspeech/outputs_final_experiment/ajustado/v2/089.wav,O jantar estava ótimo.,O jantar estava ótimo.,5.365,3,0.8766,ok,
fishspeech,ajustado,v2,90,fishspeech/outputs_final_experiment/ajustado/v2/090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vagas disponíveis?,5.807,5,0.8484,ok,
fishspeech,ajustado,v2,91,fishspeech/outputs_final_experiment/ajustado/v2/091.wav,A entrega foi realizada com sucesso.,(ininteligível),2.672,26,0.2449,ok,
fishspeech,ajustado,v2,92,fishspeech/outputs_final_experiment/ajustado/v2/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",3.14,3,0.9728,ok,
fishspeech,ajustado,v2,93,fishspeech/outputs_final_experiment/ajustado/v2/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,1.886,5,0.8695,ok,
fishspeech,ajustado,v2,94,fishspeech/outputs_final_experiment/ajustado/v2/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,4.54,4,0.8993,ok,
fishspeech,ajustado,v2,95,fishspeech/outputs_final_experiment/ajustado/v2/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,2.635,12,0.8584,ok,
fishspeech,ajustado,v2,96,fishspeech/outputs_final_experiment/ajustado/v2/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,3.463,4,0.8481,ok,
fishspeech,ajustado,v2,97,fishspeech/outputs_final_experiment/ajustado/v2/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,2.965,12,0.8619,ok,
fishspeech,ajustado,v2,98,fishspeech/outputs_final_experiment/ajustado/v2/098.wav,O tempo mudou rapidamente.,O tempo mudou rapidamente.,3.628,3,0.8756,ok,
fishspeech,ajustado,v2,99,fishspeech/outputs_final_experiment/ajustado/v2/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,3.986,9,0.8509,ok,
fishspeech,ajustado,v2,100,fishspeech/outputs_final_experiment/ajustado/v2/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",3.7,0,1.0,ok,
fishspeech,ajustado,v3,1,fishspeech/outputs_final_experiment/ajustado/v3/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,2.829,4,0.8708,ok,
fishspeech,ajustado,v3,2,fishspeech/outputs_final_experiment/ajustado/v3/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,3.545,3,0.9481,ok,
fishspeech,ajustado,v3,3,fishspeech/outputs_final_experiment/ajustado/v3/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",4.549,4,0.9557,ok,
fishspeech,ajustado,v3,4,fishspeech/outputs_final_experiment/ajustado/v3/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,O café estava tão quente que precisei esperar alguns minutos antes de beber.,1.939,11,0.855,ok,
fishspeech,ajustado,v3,5,fishspeech/outputs_final_experiment/ajustado/v3/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,5.401,7,0.8598,ok,
fishspeech,ajustado,v3,6,fishspeech/outputs_final_experiment/ajustado/v3/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,2.424,8,0.9049,ok,
fishspeech,ajustado,v3,7,fishspeech/outputs_final_experiment/ajustado/v3/007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,1.899,7,0.8283,ok,
fishspeech,ajustado,v3,8,fishspeech/outputs_final_experiment/ajustado/v3/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,4.019,13,0.8007,ok,
fishspeech,ajustado,v3,9,fishspeech/outputs_final_experiment/ajustado/v3/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.","Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",5.784,5,0.9476,ok,
fishspeech,ajustado,v3,10,fishspeech/outputs_final_experiment/ajustado/v3/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,5.844,3,0.8958,ok,
fishspeech,ajustado,v3,11,fishspeech/outputs_final_experiment/ajustado/v3/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,1.893,8,0.816,ok,
fishspeech,ajustado,v3,12,fishspeech/outputs_final_experiment/ajustado/v3/012.wav,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.","Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis.",2.98,20,0.824,ok,
fishspeech,ajustado,v3,13,fishspeech/outputs_final_experiment/ajustado/v3/013.wav,Será que o ônibus passa por esta rua?,Será que o ônibus passa por esta rua?,3.993,4,0.8964,ok,
fishspeech,ajustado,v3,14,fishspeech/outputs_final_experiment/ajustado/v3/014.wav,O técnico resolveu o problema em poucos minutos.,O técnico resolveu o problema em poucos minutos.,5.371,6,0.8736,ok,
fishspeech,ajustado,v3,15,fishspeech/outputs_final_experiment/ajustado/v3/015.wav,"Depois que a energia voltou, todos retomaram suas atividades normalmente.","Depois que a energia voltou, todos retomaram suas atividades normalmente.",3.745,9,0.8758,ok,
fishspeech,ajustado,v3,16,fishspeech/outputs_final_experiment/ajustado/v3/016.wav,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão.,1.849,7,0.9154,ok,
fishspeech,ajustado,v3,17,fishspeech/outputs_final_experiment/ajustado/v3/017.wav,Você pode repetir a última informação?,Você pode repetir a última informação?,2.691,4,0.9038,ok,
fishspeech,ajustado,v3,18,fishspeech/outputs_final_experiment/ajustado/v3/018.wav,A encomenda chegou exatamente no prazo informado pela transportadora.,A encomenda chegou exatamente no prazo informado pela transportadora.,2.075,8,0.8834,ok,
fishspeech,ajustado,v3,19,fishspeech/outputs_final_experiment/ajustado/v3/019.wav,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,No próximo sábado haverá uma caminhada organizada pelos moradores do bairro.,3.939,7,0.9121,ok,
fishspeech,ajustado,v3,20,fishspeech/outputs_final_experiment/ajustado/v3/020.wav,Faz bastante calor hoje.,Faz bastante calor hoje.,3.778,0,0.9799,ok,
fishspeech,ajustado,v3,21,fishspeech/outputs_final_experiment/ajustado/v3/021.wav,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,O professor pediu que os alunos entregassem os trabalhos até a próxima semana.,2.77,15,0.8107,ok,
fishspeech,ajustado,v3,22,fishspeech/outputs_final_experiment/ajustado/v3/022.wav,Eu não esperava encontrar tanta gente naquele horário.,(ininteligível),1.569,46,0.1249,ok,
fishspeech,ajustado,v3,23,fishspeech/outputs_final_experiment/ajustado/v3/023.wav,Qual foi a primeira cidade que você visitou durante as férias?,Qual foi a primeira cidade que você visitou durante as férias?,2.849,4,0.9402,ok,
fishspeech,ajustado,v3,24,fishspeech/outputs_final_experiment/ajustado/v3/024.wav,"Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.","Apesar da chuva intensa, a cerimônia aconteceu sem grandes problemas.",2.454,6,0.9066,ok,
fishspeech,ajustado,v3,25,fishspeech/outputs_final_experiment/ajustado/v3/025.wav,O cachorro correu até o portão assim que ouviu o carro se aproximando.,O cachorro correu até o portão assim que ouviu o carro se aproximando.,1.522,9,0.8655,ok,
fishspeech,ajustado,v3,26,fishspeech/outputs_final_experiment/ajustado/v3/026.wav,Você sabe onde fica a biblioteca central?,Você sabe onde fica a biblioteca central?,2.666,4,0.8893,ok,
fishspeech,ajustado,v3,27,fishspeech/outputs_final_experiment/ajustado/v3/027.wav,O relatório foi concluído.,O relatório foi concluído.,2.94,1,0.9648,ok,
fishspeech,ajustado,v3,28,fishspeech/outputs_final_experiment/ajustado/v3/028.wav,"Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.","Durante a madrugada, o vento ficou mais forte e algumas árvores balançavam constantemente.",3.643,10,0.8832,ok,
fishspeech,ajustado,v3,29,fishspeech/outputs_final_experiment/ajustado/v3/029.wav,Que horas são agora?,Que horas são agora?,4.44,0,0.979,ok,
fishspeech,ajustado,v3,30,fishspeech/outputs_final_experiment/ajustado/v3/030.wav,A médica explicou com calma cada etapa do tratamento recomendado.,A médica explicou com calma cada etapa do tratamento recomendado.,3.981,6,0.9008,ok,
fishspeech,ajustado,v3,31,fishspeech/outputs_final_experiment/ajustado/v3/031.wav,O grupo decidiu antecipar a saída.,O grupo decidiu antecipar a saída.,3.014,6,0.8139,ok,
fishspeech,ajustado,v3,32,fishspeech/outputs_final_experiment/ajustado/v3/032.wav,"Enquanto aguardávamos o início da palestra, conversamos sobre projetos futuros e oportunidades de pesquisa.",(ininteligível),4.941,85,0.1899,ok,
fishspeech,ajustado,v3,33,fishspeech/outputs_final_experiment/ajustado/v3/033.wav,O restaurante estava lotado.,O restaurante estava lotado.,4.96,4,0.8645,ok,
fishspeech,ajustado,v3,34,fishspeech/outputs_final_experiment/ajustado/v3/034.wav,Você já assistiu ao filme que foi lançado na semana passada?,Você já assistiu ao filme que foi lançado na semana passada?,5.015,11,0.8178,ok,
fishspeech,ajustado,v3,35,fishspeech/outputs_final_experiment/ajustado/v3/035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",5.983,7,0.9005,ok,
fishspeech,ajustado,v3,36,fishspeech/outputs_final_experiment/ajustado/v3/036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,4.313,6,0.9013,ok,
fishspeech,ajustado,v3,37,fishspeech/outputs_final_experiment/ajustado/v3/037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,3.385,4,0.9215,ok,
fishspeech,ajustado,v3,38,fishspeech/outputs_final_experiment/ajustado/v3/038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,1.637,10,0.8398,ok,
fishspeech,ajustado,v3,39,fishspeech/outputs_final_experiment/ajustado/v3/039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,3.111,2,0.9475,ok,
fishspeech,ajustado,v3,40,fishspeech/outputs_final_experiment/ajustado/v3/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,4.814,4,0.902,ok,
fishspeech,ajustado,v3,41,fishspeech/outputs_final_experiment/ajustado/v3/041.wav,O elevador parou no décimo segundo andar.,O elevador parou no décimo segundo andar.,5.282,1,0.9655,ok,
fishspeech,ajustado,v3,42,fishspeech/outputs_final_experiment/ajustado/v3/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",2.639,19,0.7801,ok,
fishspeech,ajustado,v3,43,fishspeech/outputs_final_experiment/ajustado/v3/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,5.535,8,0.8014,ok,
fishspeech,ajustado,v3,44,fishspeech/outputs_final_experiment/ajustado/v3/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,5.801,14,0.8216,ok,
fishspeech,ajustado,v3,45,fishspeech/outputs_final_experiment/ajustado/v3/045.wav,Você conseguiu falar com o responsável?,(ininteligível),3.211,34,0.1042,ok,
fishspeech,ajustado,v3,46,fishspeech/outputs_final_experiment/ajustado/v3/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,3.855,5,0.9464,ok,
fishspeech,ajustado,v3,47,fishspeech/outputs_final_experiment/ajustado/v3/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,5.689,5,0.7805,ok,
fishspeech,ajustado,v3,48,fishspeech/outputs_final_experiment/ajustado/v3/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,5.681,8,0.9116,ok,
fishspeech,ajustado,v3,49,fishspeech/outputs_final_experiment/ajustado/v3/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,4.088,3,0.9035,ok,
fishspeech,ajustado,v3,50,fishspeech/outputs_final_experiment/ajustado/v3/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,3.883,10,0.8143,ok,
fishspeech,ajustado,v3,51,fishspeech/outputs_final_experiment/ajustado/v3/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,3.021,0,0.989,ok,
fishspeech,ajustado,v3,52,fishspeech/outputs_final_experiment/ajustado/v3/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",4.016,12,0.8754,ok,
fishspeech,ajustado,v3,53,fishspeech/outputs_final_experiment/ajustado/v3/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,1.535,3,0.8916,ok,
fishspeech,ajustado,v3,54,fishspeech/outputs_final_experiment/ajustado/v3/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,2.825,12,0.8398,ok,
fishspeech,ajustado,v3,55,fishspeech/outputs_final_experiment/ajustado/v3/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,5.831,4,0.9136,ok,
fishspeech,ajustado,v3,56,fishspeech/outputs_final_experiment/ajustado/v3/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,5.849,2,0.9778,ok,
fishspeech,ajustado,v3,57,fishspeech/outputs_final_experiment/ajustado/v3/057.wav,Ainda falta muito?,Ainda falta muito?,3.868,1,0.9394,ok,
fishspeech,ajustado,v3,58,fishspeech/outputs_final_experiment/ajustado/v3/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,5.91,9,0.8804,ok,
fishspeech,ajustado,v3,59,fishspeech/outputs_final_experiment/ajustado/v3/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,4.455,3,0.885,ok,
fishspeech,ajustado,v3,60,fishspeech/outputs_final_experiment/ajustado/v3/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,4.322,4,0.9096,ok,
fishspeech,ajustado,v3,61,fishspeech/outputs_final_experiment/ajustado/v3/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,5.485,4,0.8842,ok,
fishspeech,ajustado,v3,62,fishspeech/outputs_final_experiment/ajustado/v3/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",5.483,16,0.8203,ok,
