indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
82,2,123,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\082.wav,ok,30.58,
82,3,456,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\082.wav,ok,30.33,
83,1,42,Você ouviu aquele barulho estranho?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\083.wav,ok,14.33,
83,2,123,Você ouviu aquele barulho estranho?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\083.wav,ok,18.25,
83,3,456,Você ouviu aquele barulho estranho?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\083.wav,ok,17.53,
84,1,42,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\084.wav,ok,32.55,
84,2,123,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\084.wav,ok,32.39,
84,3,456,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\084.wav,ok,32.89,
85,1,42,O trânsito melhorou bastante,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\085.wav,ok,15.89,
85,2,123,O trânsito melhorou bastante,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\085.wav,ok,16.05,
85,3,456,O trânsito melhorou bastante,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\085.wav,ok,15.84,
86,1,42,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\086.wav,ok,30.55,
86,2,123,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\086.wav,ok,30.25,
86,3,456,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\086.wav,ok,30.61,
87,1,42,O relógio marcou exatamente sete horas da manhã,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\087.wav,ok,24.08,
87,2,123,O relógio marcou exatamente sete horas da manhã,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\087.wav,ok,24.44,
87,3,456,O relógio marcou exatamente sete horas da manhã,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\087.wav,ok,24.16,
88,1,42,O funcionário organizou os documentos para facilitar futuras consultas,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\088.wav,ok,26.09,
88,2,123,O funcionário organizou os documentos para facilitar futuras consultas,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\088.wav,ok,26.58,
88,3,456,O funcionário organizou os documentos para facilitar futuras consultas,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\088.wav,ok,26.09,
89,1,42,O jantar estava ótimo,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\089.wav,ok,13.91,
89,2,123,O jantar estava ótimo,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\089.wav,ok,15.89,
89,3,456,O jantar estava ótimo,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\089.wav,ok,15.62,
90,1,42,Será que ainda há vagas disponíveis?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v1\090.wav,ok,20.08,
90,2,123,Será que ainda há vagas disponíveis?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v2\090.wav,ok,18.5,
90,3,456,Será que ainda há vagas disponíveis?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\9.wav,outputs_final_experiment\original\v3\090.wav,ok,19.95,
91,1,42,A entrega foi realizada com sucesso,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\091.wav,ok,19.3,
91,2,123,A entrega foi realizada com sucesso,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\091.wav,ok,20.77,
91,3,456,A entrega foi realizada com sucesso,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\091.wav,ok,19.38,
92,1,42,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\092.wav,ok,38.7,
92,2,123,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\092.wav,ok,38.45,
92,3,456,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\092.wav,ok,39.14,
93,1,42,O teatro estava cheio naquela noite,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\093.wav,ok,19.55,
93,2,123,O teatro estava cheio naquela noite,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\093.wav,ok,20.05,
93,3,456,O teatro estava cheio naquela noite,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\093.wav,ok,18.59,
94,1,42,Você costuma acordar cedo nos fins de semana?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\094.wav,ok,22.59,
94,2,123,Você costuma acordar cedo nos fins de semana?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\094.wav,ok,23.94,
94,3,456,Você costuma acordar cedo nos fins de semana?,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\094.wav,ok,24.33,
95,1,42,O comerciante percebeu um aumento significativo no movimento durante o período de férias,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\095.wav,ok,34.34,
95,2,123,O comerciante percebeu um aumento significativo no movimento durante o período de férias,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\095.wav,ok,34.66,
95,3,456,O comerciante percebeu um aumento significativo no movimento durante o período de férias,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\095.wav,ok,35.05,
96,1,42,O parque abriu normalmente,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\096.wav,ok,15.88,
96,2,123,O parque abriu normalmente,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v2\096.wav,ok,15.55,
96,3,456,O parque abriu normalmente,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v3\096.wav,ok,15.62,
97,1,42,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais,original,baseline_ptbr,ArtooDtoo/Orpheus_PTBR_FT_Unsloth_Chk-1800,Adapter PT-BR publico (HF) usado como ponto de partida antes do fine-tune regional paraibano; referenciado em comparacao_audios.csv como hf_ArtooDtoo e em setup_and_run_finetune_artoodtoo.bat como ADAPTER_REPO base.,refs\10.wav,outputs_final_experiment\original\v1\097.wav,ok,34.5,
