indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
5,2,123,Que surpresa agradável encontrar vocês por aqui!,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/005.wav,ok,10.79,
5,3,456,Que surpresa agradável encontrar vocês por aqui!,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/005.wav,ok,14.08,
6,1,42,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v1/006.wav,ok,17.72,
6,2,123,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/006.wav,ok,31.65,
6,3,456,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/006.wav,ok,12.4,
7,1,42,Ontem eu passei rapidamente no mercado,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v1/007.wav,ok,11.29,
7,2,123,Ontem eu passei rapidamente no mercado,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/007.wav,ok,9.77,
7,3,456,Ontem eu passei rapidamente no mercado,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/007.wav,ok,9.09,
8,1,42,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v1/008.wav,ok,17.98,
8,2,123,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/008.wav,ok,12.98,
8,3,456,Você lembra qual foi o horário combinado para o encontro de amanhã?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/008.wav,ok,14.78,
9,1,42,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v1/009.wav,ok,21.86,
9,2,123,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/009.wav,ok,40.68,
9,3,456,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/009.wav,ok,28.89,
10,1,42,O computador reiniciou sozinho,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v1/010.wav,ok,13.51,
10,2,123,O computador reiniciou sozinho,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v2/010.wav,ok,6.75,
10,3,456,O computador reiniciou sozinho,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/1.wav,ajustado/v3/010.wav,ok,11.03,
11,1,42,Ainda não recebi a confirmação da inscrição,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/011.wav,ok,40.52,
11,2,123,Ainda não recebi a confirmação da inscrição,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/011.wav,ok,22.57,
11,3,456,Ainda não recebi a confirmação da inscrição,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/011.wav,ok,27.04,
12,1,42,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/012.wav,ok,39.35,
12,2,123,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/012.wav,ok,24.2,
12,3,456,"Quando chegamos ao local do evento, a apresentação já havia começado e quase não encontramos lugares disponíveis",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/012.wav,ok,26.3,
13,1,42,Será que o ônibus passa por esta rua?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/013.wav,ok,30.31,
13,2,123,Será que o ônibus passa por esta rua?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/013.wav,ok,5.55,
13,3,456,Será que o ônibus passa por esta rua?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/013.wav,ok,10.49,
14,1,42,O técnico resolveu o problema em poucos minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/014.wav,ok,15.5,
14,2,123,O técnico resolveu o problema em poucos minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/014.wav,ok,32.48,
14,3,456,O técnico resolveu o problema em poucos minutos,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/014.wav,ok,12.69,
15,1,42,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/015.wav,ok,14.74,
15,2,123,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/015.wav,ok,19.29,
15,3,456,"Depois que a energia voltou, todos retomaram suas atividades normalmente",ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/015.wav,ok,15.72,
16,1,42,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/016.wav,ok,27.92,
16,2,123,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/016.wav,ok,20.57,
16,3,456,Meu avô sempre contava histórias interessantes sobre a época em que morava no sertão,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/016.wav,ok,21.85,
17,1,42,Você pode repetir a última informação?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v1/017.wav,ok,7.77,
17,2,123,Você pode repetir a última informação?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v2/017.wav,ok,7.97,
17,3,456,Você pode repetir a última informação?,ajustado,paraiba_20260510_031412,step_000010488.ckpt,"1) Artefatos de validação perceptiva (listening_comparison, inference_audio, Eyshla) | 2) Experimento selecionado: paraiba_20260510_031412 | 3) Checkpoint LoRA: step_000010488.ckpt | 4) eval_loss época sintética: 8.9629 | 5) Pesos fundidos em final_merged_llama (merge_lora do último step_*.ckpt)",refs/2.wav,ajustado/v3/017.wav,ok,12.14,
